Over18,BusinessTravel,EducationField,Department,Gender,JobRole,MaritalStatus,OverTime,Age,EnvironmentSatisfaction,Education,HourlyRate,JobInvolvement,JobLevel,DistanceFromHome,JobSatisfaction,EmployeeCount,MonthlyIncome,MonthlyRate,NumCompaniesWorked,EmployeeNumber,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,DailyRate,Attrition
Y,Travel_Rarely,Technical Degree,Sales,Male,Sales Executive,Married,No,34,2,2,92,4,2,8,3,1,6799,22128,1,1823,21,4,3,80,2,10,5,3,10,8,4,8,810,No
Y,Non-Travel,Medical,Sales,Male,Manager,Divorced,No,58,2,3,52,3,4,2,2,1,16291,22577,4,1824,22,4,4,80,1,37,0,2,16,9,14,14,350,No
Y,Travel_Rarely,Medical,Research & Development,Male,Laboratory Technician,Married,No,35,2,4,91,1,1,23,3,1,2705,9696,0,1826,16,3,2,80,1,6,2,4,5,4,0,3,185,No
Y,Travel_Rarely,Life Sciences,Research & Development,Female,Manufacturing Director,Divorced,Yes,47,3,3,92,2,3,4,2,1,10333,19271,8,1827,12,3,3,80,1,28,4,3,22,11,14,10,1001,No
Y,Travel_Rarely,Life Sciences,Research & Development,Female,Healthcare Representative,Divorced,No,40,2,3,47,3,2,12,1,1,4448,10748,2,1829,12,3,2,80,1,15,3,3,7,4,7,7,750,No
Y,Travel_Rarely,Medical,Research & Development,Female,Research Scientist,Married,No,54,4,4,68,3,2,7,4,1,6854,15696,4,1830,15,3,2,80,1,14,2,2,7,1,1,7,431,No
Y,Travel_Frequently,Marketing,Sales,Female,Sales Executive,Married,No,31,1,4,68,3,3,7,1,1,9637,8277,2,1833,14,3,4,80,2,9,3,3,3,2,2,2,1125,No
Y,Travel_Rarely,Medical,Research & Development,Female,Research Scientist,Married,No,28,3,3,67,3,1,1,1,1,3591,12719,1,1834,25,4,3,80,1,3,3,3,3,2,1,2,1217,No
Y,Travel_Rarely,Marketing,Sales,Female,Sales Representative,Married,Yes,38,2,4,77,1,2,2,4,1,5405,4244,2,1835,20,4,1,80,2,20,4,2,4,2,0,3,723,No
Y,Travel_Rarely,Medical,Sales,Male,Sales Executive,Single,No,26,3,3,46,3,2,10,4,1,4684,9125,1,1836,13,3,1,80,0,5,4,3,5,3,1,2,572,No
Y,Travel_Frequently,Life Sciences,Research & Development,Male,Research Director,Married,Yes,58,1,4,87,3,4,15,3,1,15787,21624,2,1837,14,3,2,80,0,23,3,3,2,2,2,2,1216,No
Y,Non-Travel,Medical,Research & Development,Female,Research Scientist,Single,No,18,2,3,33,3,1,14,3,1,1514,8018,1,1839,16,3,3,80,0,0,4,1,0,0,0,0,1431,No
Y,Travel_Rarely,Human Resources,Human Resources,Male,Human Resources,Married,No,31,4,5,89,4,1,18,1,1,2956,21495,0,1842,17,3,3,80,0,2,4,3,1,0,0,0,359,Yes
Y,Travel_Rarely,Human Resources,Human Resources,Male,Human Resources,Divorced,Yes,29,1,3,56,2,1,13,1,1,2335,3157,4,1844,15,3,4,80,3,4,3,3,2,2,2,0,350,Yes
Y,Non-Travel,Life Sciences,Sales,Female,Sales Executive,Married,No,45,3,4,67,3,2,2,3,1,5154,19665,4,1845,22,4,2,80,2,10,3,4,8,7,5,7,589,No
Y,Travel_Rarely,Other,Research & Development,Female,Research Scientist,Married,Yes,36,4,4,73,3,2,2,2,1,6962,19573,4,1847,22,4,4,80,1,15,2,3,1,0,0,0,430,No
Y,Travel_Frequently,Life Sciences,Sales,Male,Sales Executive,Married,No,43,1,4,92,3,2,2,4,1,5675,19246,1,1849,20,4,3,80,1,7,5,3,7,7,7,7,1422,No
Y,Travel_Frequently,Life Sciences,Research & Development,Female,Laboratory Technician,Single,Yes,27,4,2,53,3,1,5,4,1,2379,19826,0,1850,14,3,3,80,0,6,3,2,5,4,0,2,1297,No
Y,Travel_Frequently,Medical,Research & Development,Male,Laboratory Technician,Married,No,29,4,1,40,3,1,20,4,1,3812,7003,1,1852,13,3,2,80,0,11,3,4,11,8,3,10,574,No
Y,Travel_Frequently,Marketing,Sales,Male,Sales Executive,Single,No,32,4,4,79,3,2,10,4,1,4648,26075,8,1853,13,3,3,80,0,4,2,4,0,0,0,0,1318,No
Y,Non-Travel,Technical Degree,Research & Development,Male,Research Scientist,Married,No,42,3,4,38,3,1,10,3,1,2936,6161,3,1854,22,4,2,80,2,10,1,2,6,3,3,3,355,No
Y,Travel_Rarely,Life Sciences,Research & Development,Female,Laboratory Technician,Single,No,47,2,4,64,3,1,9,3,1,2105,5411,4,1856,12,3,3,80,0,7,2,3,2,2,2,0,207,No
Y,Travel_Rarely,Life Sciences,Research & Development,Male,Manufacturing Director,Divorced,No,46,4,2,82,3,3,2,4,1,8578,19989,3,1857,14,3,3,80,1,12,4,2,9,8,4,7,706,No
Y,Non-Travel,Life Sciences,Human Resources,Male,Human Resources,Divorced,No,28,3,2,43,3,1,1,4,1,2706,10494,1,1858,15,3,2,80,1,3,2,3,3,2,2,2,280,No
Y,Travel_Rarely,Life Sciences,Research & Development,Male,Healthcare Representative,Divorced,No,29,4,1,93,1,2,29,3,1,6384,21143,8,1859,17,3,4,80,2,11,3,3,7,0,1,6,726,No
Y,Travel_Rarely,Life Sciences,Research & Development,Male,Laboratory Technician,Single,No,42,4,3,81,3,1,8,3,1,3968,13624,4,1860,13,3,4,80,0,8,3,3,0,0,0,0,1142,No
Y,Travel_Rarely,Marketing,Sales,Male,Sales Executive,Single,Yes,32,3,4,82,2,2,2,2,1,9907,26186,7,1862,12,3,3,80,0,7,3,2,2,2,2,2,414,Yes
Y,Travel_Rarely,Technical Degree,Sales,Female,Sales Executive,Divorced,No,46,1,3,45,4,4,3,1,1,13225,7739,2,1863,12,3,4,80,1,25,5,3,19,17,2,8,1319,No
Y,Travel_Rarely,Medical,Sales,Female,Sales Representative,Married,No,27,2,1,36,2,2,23,3,1,3540,7018,1,1864,21,4,4,80,1,9,5,3,9,8,5,8,728,No
Y,Travel_Rarely,Medical,Human Resources,Male,Human Resources,Married,No,29,4,1,87,2,1,6,2,1,2804,15434,1,1865,11,3,4,80,0,1,3,3,1,0,0,0,352,No
Y,Travel_Rarely,Medical,Research & Development,Female,Manager,Married,No,43,1,3,81,2,5,6,3,1,19392,22539,7,1866,13,3,4,80,0,21,2,3,16,12,6,14,823,No
Y,Travel_Rarely,Life Sciences,Research & Development,Male,Research Director,Married,No,48,4,3,91,2,5,10,2,1,19665,13583,4,1867,12,3,4,80,0,29,3,3,22,10,12,9,1224,No
Y,Travel_Frequently,Life Sciences,Research & Development,Male,Research Scientist,Single,Yes,29,4,2,73,2,1,24,4,1,2439,14753,1,1868,24,4,2,80,0,1,3,2,1,0,1,0,459,Yes
Y,Travel_Rarely,Life Sciences,Sales,Female,Sales Executive,Married,No,46,3,3,64,3,3,10,2,1,7314,14011,5,1869,21,4,3,80,3,14,2,3,8,7,0,7,1254,Yes
Y,Travel_Frequently,Life Sciences,Research & Development,Female,Research Scientist,Married,No,27,4,3,77,2,1,15,1,1,4774,23844,0,1870,19,3,4,80,1,8,2,2,7,6,7,3,1131,No
Y,Travel_Rarely,Other,Research & Development,Male,Research Scientist,Divorced,No,39,4,4,41,3,2,19,4,1,3902,5141,8,1871,14,3,2,80,3,7,2,3,2,2,2,2,835,No
Y,Travel_Rarely,Technical Degree,Research & Development,Male,Research Scientist,Married,No,55,2,4,98,2,1,2,4,1,2662,7975,8,1873,20,4,2,80,1,19,2,4,5,2,0,4,836,No
Y,Travel_Rarely,Medical,Sales,Female,Sales Representative,Married,No,28,2,3,78,3,1,3,2,1,2856,3692,1,1875,19,3,4,80,1,1,3,3,1,0,0,0,1172,No
Y,Travel_Rarely,Medical,Sales,Male,Sales Representative,Single,No,30,2,3,89,3,1,9,4,1,1081,16019,1,1876,13,3,3,80,0,1,3,2,1,0,0,0,945,Yes
Y,Travel_Rarely,Life Sciences,Research & Development,Male,Research Scientist,Single,Yes,22,4,1,75,3,1,7,2,1,2472,26092,1,1878,23,4,1,80,0,1,2,3,1,0,0,0,391,Yes
Y,Travel_Rarely,Technical Degree,Sales,Female,Sales Executive,Married,Yes,36,2,4,63,2,2,10,3,1,5673,6060,1,1880,13,3,1,80,1,10,4,3,10,9,1,7,1266,No
Y,Travel_Rarely,Life Sciences,Research & Development,Male,Laboratory Technician,Divorced,No,31,2,3,89,3,2,20,3,1,4197,18624,1,1881,11,3,1,80,1,10,2,3,10,8,0,2,311,No
Y,Travel_Rarely,Life Sciences,Sales,Male,Sales Executive,Married,Yes,34,3,3,64,3,3,4,4,1,9713,24444,2,1882,13,3,4,80,3,9,3,3,5,3,1,0,1480,No
Y,Travel_Rarely,Life Sciences,Research & Development,Male,Laboratory Technician,Single,No,29,4,3,59,3,1,7,1,1,2062,19384,3,1883,14,3,2,80,0,11,2,3,3,2,1,2,592,No
Y,Travel_Rarely,Medical,Research & Development,Male,Research Scientist,Married,Yes,37,4,4,78,3,2,7,1,1,4284,13588,5,1885,22,4,3,80,1,16,2,3,5,3,0,4,783,No
Y,Travel_Rarely,Other,Research & Development,Female,Manufacturing Director,Married,Yes,35,4,2,44,2,2,16,2,1,4788,25388,0,1886,11,3,4,80,0,4,2,3,3,2,0,2,219,No
Y,Travel_Rarely,Life Sciences,Research & Development,Female,Manufacturing Director,Married,No,45,2,2,93,2,2,25,4,1,5906,23888,0,1888,13,3,4,80,2,10,2,2,9,8,3,8,556,No
Y,Travel_Frequently,Human Resources,Human Resources,Male,Human Resources,Single,No,36,2,1,94,2,2,2,4,1,3886,4223,1,1890,21,4,4,80,0,10,2,2,10,1,0,8,1213,No
Y,Travel_Rarely,Life Sciences,Research & Development,Male,Manager,Divorced,No,40,1,4,98,3,4,1,1,1,16823,18991,2,1892,11,3,1,80,1,22,3,3,19,7,11,16,1137,No
Y,Travel_Rarely,Life Sciences,Research & Development,Female,Research Scientist,Married,Yes,26,2,2,90,2,1,1,3,1,2933,14908,1,1893,13,3,3,80,1,1,3,2,1,0,1,0,482,No
Y,Travel_Rarely,Medical,Sales,Female,Sales Executive,Single,No,27,1,2,89,4,2,2,3,1,6500,26997,0,1898,14,3,2,80,0,9,5,2,8,7,0,7,511,No
Y,Travel_Frequently,Medical,Research & Development,Female,Manager,Divorced,No,48,4,3,58,3,4,22,4,1,17174,2437,3,1900,11,3,2,80,1,24,3,3,22,17,4,7,117,No
Y,Travel_Rarely,Life Sciences,Research & Development,Male,Healthcare Representative,Married,No,44,2,4,78,4,2,1,1,1,5033,9364,2,1903,15,3,4,80,1,10,5,3,2,0,2,2,170,No
Y,Non-Travel,Technical Degree,Research & Development,Male,Research Scientist,Married,Yes,34,4,4,85,1,1,16,1,1,2307,14460,1,1905,23,4,2,80,1,5,2,3,5,2,3,0,967,Yes
Y,Travel_Rarely,Life Sciences,Research & Development,Male,Laboratory Technician,Single,No,56,1,2,97,3,1,24,4,1,2587,10261,1,1907,16,3,4,80,0,5,3,3,4,2,1,0,1162,Yes
Y,Travel_Rarely,Marketing,Sales,Male,Sales Executive,Married,No,36,3,2,33,2,2,17,2,1,5507,16822,2,1908,16,3,3,80,2,12,1,1,4,2,1,3,335,No
Y,Travel_Rarely,Marketing,Sales,Female,Sales Executive,Married,No,41,3,3,54,3,2,8,2,1,4393,26841,5,1909,21,4,3,80,1,14,3,3,5,4,1,4,337,No
Y,Travel_Rarely,Medical,Research & Development,Male,Research Director,Married,No,42,3,3,83,3,3,6,1,1,13348,14842,9,1911,13,3,2,80,1,18,3,4,13,7,5,7,1396,No
Y,Travel_Rarely,Medical,Sales,Female,Sales Executive,Divorced,Yes,31,3,2,86,3,2,10,4,1,6583,20115,2,1912,11,3,4,80,1,8,2,3,5,2,1,4,1079,No
Y,Travel_Rarely,Medical,Sales,Female,Sales Executive,Married,Yes,34,4,1,75,2,2,3,4,1,8103,16495,3,1915,12,3,3,80,0,9,3,2,4,2,0,1,735,No
Y,Travel_Rarely,Medical,Research & Development,Female,Laboratory Technician,Divorced,No,31,1,3,62,4,1,4,3,1,3978,16031,8,1916,12,3,2,80,1,4,0,2,2,2,2,2,471,No
Y,Travel_Frequently,Other,Research & Development,Male,Laboratory Technician,Married,No,26,3,3,61,4,1,6,4,1,2544,7102,0,1918,18,3,1,80,1,8,3,3,7,7,7,7,1096,No
Y,Travel_Frequently,Medical,Research & Development,Male,Healthcare Representative,Single,No,45,2,4,44,3,2,1,3,1,5399,14511,4,1922,12,3,3,80,0,12,3,3,4,2,0,3,1297,No
Y,Travel_Rarely,Marketing,Sales,Male,Sales Executive,Single,No,33,2,4,43,3,2,10,3,1,5487,10410,1,1924,14,3,2,80,0,10,2,2,10,4,0,9,217,No
Y,Travel_Frequently,Life Sciences,Sales,Male,Sales Executive,Married,Yes,28,3,2,42,2,2,1,4,1,6834,19255,1,1927,12,3,3,80,1,7,2,3,7,7,0,7,783,No
Y,Travel_Frequently,Technical Degree,Sales,Male,Sales Representative,Single,No,29,3,3,45,4,1,24,1,1,1091,10642,1,1928,17,3,4,80,0,1,3,3,1,0,0,0,746,Yes
Y,Non-Travel,Life Sciences,Sales,Female,Sales Executive,Married,No,39,1,4,32,1,2,21,3,1,5736,3987,6,1929,19,3,3,80,1,10,1,3,3,2,1,2,1251,No
Y,Travel_Rarely,Technical Degree,Research & Development,Male,Research Scientist,Married,No,27,2,4,41,3,1,2,2,1,2226,6073,1,1931,11,3,3,80,1,6,3,2,5,3,1,2,1354,No
Y,Travel_Frequently,Other,Research & Development,Male,Research Scientist,Married,Yes,34,3,4,86,2,2,22,4,1,5747,26496,1,1932,15,3,2,80,0,16,3,3,15,10,6,11,735,No
Y,Travel_Rarely,Marketing,Sales,Female,Sales Executive,Single,Yes,28,4,2,84,3,2,13,3,1,9854,23352,3,1933,11,3,4,80,0,6,0,3,2,0,2,2,1475,Yes
Y,Non-Travel,Technical Degree,Research & Development,Male,Research Scientist,Married,No,47,3,4,64,3,2,14,2,1,5467,2125,8,1934,18,3,3,80,1,16,4,4,8,7,1,7,1169,No
Y,Travel_Rarely,Marketing,Sales,Female,Sales Executive,Married,No,56,4,5,89,2,2,11,1,1,5380,20328,4,1935,16,3,3,80,1,6,3,3,0,0,0,0,1443,No
Y,Travel_Rarely,Medical,Research & Development,Male,Manufacturing Director,Married,No,39,1,2,87,3,2,9,1,1,5151,12315,1,1936,25,4,4,80,1,10,3,3,10,0,7,9,867,No
Y,Travel_Frequently,Medical,Research & Development,Female,Research Scientist,Divorced,Yes,38,4,3,58,2,2,8,2,1,2133,18115,1,1937,16,3,3,80,1,20,3,3,20,11,0,7,1394,No
Y,Travel_Rarely,Life Sciences,Sales,Female,Manager,Married,Yes,58,4,3,72,3,4,21,4,1,17875,11761,4,1938,13,3,3,80,1,29,2,2,1,0,0,0,605,No
Y,Travel_Frequently,Life Sciences,Research & Development,Female,Research Scientist,Single,Yes,32,1,2,47,4,1,5,3,1,2432,15318,3,1939,14,3,1,80,0,8,2,3,4,1,0,3,238,Yes
Y,Travel_Rarely,Life Sciences,Research & Development,Male,Research Scientist,Divorced,No,38,2,2,71,3,1,9,4,1,4771,14293,2,1940,19,3,4,80,2,10,0,4,5,2,0,3,1206,No
Y,Travel_Frequently,Life Sciences,Research & Development,Male,Research Director,Married,No,49,2,1,42,3,5,2,4,1,19161,13738,3,1941,15,3,4,80,0,28,3,3,5,4,4,3,1064,No
Y,Travel_Rarely,Marketing,Sales,Male,Sales Executive,Divorced,Yes,42,2,4,77,3,2,12,4,1,5087,2900,3,1943,12,3,3,80,2,14,4,3,0,0,0,0,419,No
Y,Travel_Frequently,Human Resources,Human Resources,Female,Human Resources,Married,No,27,1,3,58,2,1,22,2,1,2863,19555,1,1944,12,3,1,80,0,1,2,3,1,0,0,0,1337,Yes
Y,Travel_Rarely,Medical,Sales,Male,Sales Executive,Married,No,35,2,4,71,3,2,18,1,1,5561,15975,0,1945,16,3,4,80,1,6,2,1,5,3,0,4,682,No
Y,Non-Travel,Medical,Research & Development,Male,Research Scientist,Single,No,28,3,3,49,3,1,16,3,1,2144,2122,1,1947,14,3,3,80,0,5,3,2,5,3,1,4,1103,No
Y,Non-Travel,Medical,Research & Development,Male,Research Scientist,Divorced,Yes,31,3,2,48,3,1,3,1,1,3065,3995,1,1948,13,3,4,80,1,4,3,4,4,2,2,3,976,No
Y,Non-Travel,Life Sciences,Research & Development,Male,Laboratory Technician,Married,No,36,1,4,66,4,1,9,2,1,2810,9238,1,1949,22,4,2,80,0,5,3,3,5,4,0,2,1351,No
Y,Travel_Rarely,Marketing,Sales,Male,Sales Executive,Single,No,34,1,3,32,3,3,1,4,1,9888,6770,1,1950,21,4,1,80,0,14,3,2,14,8,2,1,937,No
Y,Travel_Rarely,Medical,Sales,Male,Sales Executive,Divorced,No,34,4,4,39,3,3,13,3,1,8628,22914,1,1951,18,3,3,80,1,9,2,2,8,7,1,1,1239,No
Y,Travel_Rarely,Medical,Research & Development,Male,Laboratory Technician,Single,No,26,3,3,95,3,1,1,1,1,2867,20006,0,1952,13,3,4,80,0,8,6,2,7,7,7,6,157,No
Y,Travel_Rarely,Life Sciences,Research & Development,Male,Healthcare Representative,Married,No,29,1,3,89,3,2,1,1,1,5373,6225,0,1954,12,3,1,80,1,6,5,2,5,3,0,2,136,No
Y,Non-Travel,Medical,Research & Development,Female,Healthcare Representative,Divorced,No,32,3,4,34,3,2,15,4,1,6667,16542,5,1955,18,3,2,80,1,9,6,3,5,1,1,2,1146,No
Y,Travel_Frequently,Life Sciences,Research & Development,Male,Research Scientist,Married,No,31,4,3,48,1,2,1,1,1,5003,5771,1,1956,21,4,2,80,0,10,6,3,10,8,8,7,1125,No
Y,Travel_Rarely,Technical Degree,Research & Development,Male,Laboratory Technician,Divorced,No,28,3,3,32,2,1,17,4,1,2367,18779,5,1960,12,3,1,80,1,6,2,2,4,1,0,3,1404,Yes
Y,Travel_Rarely,Life Sciences,Sales,Male,Sales Representative,Single,No,38,1,3,59,2,1,1,1,1,2858,11473,4,1961,14,3,1,80,0,20,3,2,1,0,0,0,1404,No
Y,Travel_Rarely,Life Sciences,Sales,Female,Sales Executive,Married,Yes,35,3,4,55,3,2,7,4,1,5204,13586,1,1962,11,3,4,80,0,10,2,3,10,8,0,9,1224,No
Y,Travel_Rarely,Marketing,Sales,Male,Sales Executive,Single,No,27,4,3,44,3,2,9,4,1,4105,5099,1,1965,14,3,1,80,0,7,5,3,7,7,0,7,954,No
Y,Travel_Rarely,Life Sciences,Research & Development,Male,Manufacturing Director,Single,No,32,4,4,56,2,2,5,4,1,9679,10138,8,1966,24,4,2,80,0,8,1,3,1,0,0,0,1373,No
Y,Travel_Frequently,Marketing,Sales,Male,Sales Executive,Married,Yes,31,1,4,63,3,2,26,4,1,5617,21075,1,1967,11,3,3,80,0,10,4,3,10,7,0,8,754,Yes
Y,Travel_Rarely,Life Sciences,Sales,Male,Sales Executive,Single,Yes,53,1,4,66,3,3,24,1,1,10448,5843,6,1968,13,3,2,80,0,15,2,2,2,2,2,2,1168,Yes
Y,Travel_Rarely,Life Sciences,Research & Development,Female,Research Scientist,Married,No,54,1,2,67,3,2,9,3,1,2897,22474,3,1969,11,3,3,80,2,9,6,2,4,3,2,3,155,No
Y,Travel_Frequently,Life Sciences,Research & Development,Male,Healthcare Representative,Divorced,No,33,4,2,36,3,2,7,3,1,5968,18079,1,1970,20,4,3,80,3,9,2,3,9,7,2,8,1303,No
Y,Travel_Rarely,Life Sciences,Research & Development,Male,Healthcare Representative,Married,No,43,1,3,30,3,3,11,3,1,7510,16873,1,1971,17,3,2,80,1,10,1,3,10,9,0,9,574,No
Y,Travel_Frequently,Other,Human Resources,Male,Human Resources,Married,Yes,38,4,4,88,3,1,1,2,1,2991,5224,0,1972,11,3,2,80,1,7,2,3,6,2,1,2,1444,No
Y,Travel_Rarely,Human Resources,Human Resources,Male,Manager,Married,Yes,55,3,4,71,4,5,26,2,1,19636,25811,4,1973,18,3,1,80,1,35,0,3,10,9,1,4,189,No
Y,Travel_Rarely,Medical,Research & Development,Female,Laboratory Technician,Divorced,Yes,31,4,1,59,1,1,2,4,1,1129,17536,1,1974,11,3,3,80,3,1,4,3,1,0,0,0,1276,No
Y,Travel_Rarely,Marketing,Sales,Male,Sales Executive,Single,No,39,2,4,77,3,4,15,1,1,13341,25098,0,1975,12,3,1,80,0,21,3,3,20,8,11,10,119,No
Y,Non-Travel,Life Sciences,Research & Development,Male,Research Scientist,Single,No,42,4,2,37,2,2,23,3,1,4332,14811,1,1976,12,3,4,80,0,20,2,3,20,9,3,7,335,No
Y,Non-Travel,Medical,Research & Development,Female,Research Director,Married,No,31,3,3,40,3,3,10,3,1,11031,26862,4,1979,20,4,3,80,1,13,2,4,11,7,4,8,697,No
Y,Travel_Rarely,Medical,Research & Development,Female,Manufacturing Director,Single,Yes,54,3,3,77,3,2,10,1,1,4440,25198,6,1980,19,3,4,80,0,9,3,3,5,2,1,4,157,No
Y,Travel_Rarely,Life Sciences,Research & Development,Male,Healthcare Representative,Single,No,24,2,2,45,2,2,1,3,1,4617,14120,1,1981,12,3,2,80,0,4,2,2,4,3,1,2,771,No
Y,Travel_Rarely,Other,Research & Development,Male,Laboratory Technician,Single,No,23,4,2,78,3,1,12,4,1,2647,13672,1,1982,13,3,3,80,0,5,6,4,5,2,1,4,571,No
Y,Travel_Frequently,Technical Degree,Research & Development,Female,Laboratory Technician,Married,No,40,4,3,73,3,2,11,3,1,6323,26849,1,1985,11,3,1,80,1,10,2,4,10,9,9,4,692,No
Y,Travel_Rarely,Marketing,Sales,Female,Sales Executive,Married,No,40,2,2,92,3,2,2,2,1,5677,4258,3,1986,14,3,3,80,1,15,4,3,11,8,5,10,444,No
Y,Travel_Rarely,Human Resources,Human Resources,Female,Human Resources,Married,No,25,3,3,82,3,1,2,2,1,2187,19655,4,1987,14,3,3,80,0,6,3,3,2,0,1,2,309,No
Y,Travel_Rarely,Medical,Research & Development,Male,Laboratory Technician,Married,No,30,4,2,76,3,1,1,2,1,3748,4077,1,1989,13,3,3,80,0,12,6,2,12,8,1,7,911,No
Y,Travel_Rarely,Other,Research & Development,Male,Laboratory Technician,Divorced,Yes,25,4,1,57,3,1,2,3,1,3977,7298,6,1992,19,3,3,80,1,7,2,2,2,2,0,2,977,No
Y,Travel_Rarely,Medical,Research & Development,Male,Healthcare Representative,Single,No,47,1,3,84,3,3,25,3,1,8633,13084,2,1993,23,4,2,80,0,25,3,3,17,14,12,11,1180,No
Y,Non-Travel,Medical,Research & Development,Male,Laboratory Technician,Divorced,No,33,2,2,59,2,1,1,3,1,2008,20439,1,1994,12,3,3,80,3,1,2,2,1,1,0,0,1313,No
Y,Travel_Rarely,Life Sciences,Sales,Male,Sales Executive,Married,No,38,4,4,86,3,2,1,2,1,4440,7636,0,1995,15,3,1,80,2,16,3,3,15,13,5,8,1321,No
Y,Travel_Rarely,Life Sciences,Sales,Male,Sales Representative,Married,No,31,1,2,54,3,1,2,3,1,3067,6393,0,1996,19,3,3,80,1,3,1,3,2,2,1,2,1154,No
Y,Travel_Frequently,Life Sciences,Research & Development,Male,Manufacturing Director,Married,No,38,1,4,72,2,2,6,3,1,5321,14284,2,1997,11,3,4,80,1,10,1,3,8,3,7,7,508,No
Y,Travel_Rarely,Life Sciences,Research & Development,Male,Research Scientist,Divorced,Yes,42,4,4,35,3,2,18,1,1,5410,11189,6,1998,17,3,3,80,1,9,3,2,4,3,1,2,557,No
Y,Travel_Rarely,Life Sciences,Research & Development,Male,Research Scientist,Married,No,41,4,3,76,3,1,1,4,1,2782,21412,3,1999,22,4,1,80,1,12,3,3,5,3,1,0,642,No
Y,Non-Travel,Medical,Research & Development,Female,Research Director,Married,No,47,3,1,98,3,3,1,2,1,11957,17231,0,2000,18,3,1,80,2,14,3,1,13,8,5,12,1162,No
Y,Travel_Rarely,Medical,Research & Development,Male,Laboratory Technician,Married,Yes,35,4,4,43,3,1,11,3,1,2660,20232,7,2003,11,3,3,80,1,5,3,3,2,2,2,2,1490,No
Y,Travel_Rarely,Life Sciences,Research & Development,Male,Research Scientist,Single,No,22,4,2,63,3,1,1,3,1,3375,17624,0,2007,12,3,4,80,0,4,2,4,3,2,1,2,581,No
Y,Travel_Rarely,Medical,Research & Development,Male,Research Scientist,Single,No,35,2,4,48,3,2,9,3,1,5098,18698,1,2008,19,3,2,80,0,10,5,3,10,7,0,8,1395,No
Y,Travel_Rarely,Medical,Research & Development,Female,Healthcare Representative,Married,Yes,33,2,2,95,3,2,15,4,1,4878,21653,0,2009,13,3,1,80,1,10,6,3,9,7,8,1,501,No
Y,Travel_Rarely,Life Sciences,Research & Development,Female,Laboratory Technician,Single,No,32,3,4,49,2,1,29,2,1,2837,15919,1,2010,13,3,3,80,0,6,3,3,6,2,4,1,267,No
Y,Travel_Rarely,Life Sciences,Research & Development,Male,Laboratory Technician,Married,No,40,1,4,83,3,1,1,4,1,2406,4060,8,2012,19,3,3,80,2,8,3,2,1,0,0,0,543,No
Y,Travel_Rarely,Medical,Sales,Male,Sales Representative,Married,No,32,2,4,68,2,1,1,2,1,2269,18024,0,2013,14,3,2,80,1,3,2,3,2,2,2,2,234,No
Y,Travel_Rarely,Life Sciences,Research & Development,Male,Research Scientist,Single,No,39,1,1,52,3,2,24,4,1,4108,5340,7,2014,13,3,1,80,0,18,2,3,7,7,1,7,116,No
Y,Travel_Rarely,Medical,Research & Development,Female,Research Director,Married,No,38,2,3,99,1,3,10,3,1,13206,3376,3,2015,12,3,1,80,1,20,3,3,18,16,1,11,201,No
Y,Travel_Rarely,Marketing,Sales,Female,Sales Executive,Married,No,32,3,4,48,3,3,1,4,1,10422,24032,1,2016,19,3,3,80,2,14,3,3,14,10,5,7,801,No
Y,Travel_Rarely,Life Sciences,Research & Development,Female,Research Director,Married,Yes,37,3,3,42,4,3,10,4,1,13744,15471,1,2017,25,4,1,80,1,16,2,3,16,11,6,8,161,No
Y,Travel_Rarely,Other,Sales,Female,Sales Executive,Divorced,Yes,25,1,2,85,3,2,8,3,1,4907,13684,0,2018,22,4,2,80,1,6,3,2,5,3,0,4,1382,No
Y,Non-Travel,Life Sciences,Sales,Male,Sales Representative,Divorced,No,52,1,4,40,3,1,29,4,1,3482,19788,2,2019,15,3,2,80,2,16,3,2,9,8,0,0,585,No
Y,Travel_Rarely,Medical,Research & Development,Male,Research Scientist,Single,Yes,44,2,3,42,3,1,1,4,1,2436,13422,6,2020,12,3,3,80,0,6,2,3,4,3,1,2,1037,No
Y,Travel_Rarely,Medical,Sales,Male,Sales Representative,Single,Yes,21,3,1,58,3,1,5,1,1,2380,25479,1,2021,11,3,4,80,0,2,6,3,2,2,1,2,501,No
Y,Non-Travel,Life Sciences,Research & Development,Male,Manager,Single,No,39,4,3,87,3,5,9,4,1,19431,15302,2,2022,13,3,3,80,0,21,3,2,6,0,1,3,105,No
Y,Travel_Frequently,Marketing,Sales,Male,Sales Representative,Married,No,23,4,3,33,3,1,9,1,1,1790,26956,1,2023,19,3,1,80,1,1,3,2,1,0,1,0,638,Yes
Y,Travel_Rarely,Medical,Sales,Female,Sales Executive,Married,No,36,1,3,94,2,3,3,4,1,7644,12695,0,2024,19,3,3,80,2,10,2,3,9,7,3,4,557,No
Y,Travel_Frequently,Life Sciences,Research & Development,Female,Manufacturing Director,Divorced,No,36,4,2,97,3,2,4,2,1,5131,9192,7,2025,13,3,2,80,3,18,3,3,4,2,0,2,688,No
Y,Non-Travel,Life Sciences,Research & Development,Male,Healthcare Representative,Divorced,No,56,3,4,57,3,2,1,3,1,6306,26236,1,2026,21,4,1,80,1,13,2,2,13,12,1,9,667,No
